query_id,source,query,num_doc_labels,doc_name
1a7dcc8f-4625-4706-97eb-8eed7bfa1d23,naturalqa,number of catholic high schools in the united states,1,Catholic schools in the United States
bef5eca8-23b8-43e0-bf04-c4c894d1a889,naturalqa,who sings no one ever is to blame,2,No One Is to Blame
a6617450-6d04-4ff8-948f-627849b6854a,naturalqa,who plays young shawn in season 5 of psych,1,List of Psych characters
80c509eb-6822-4e94-a07e-7a97bbe1430f,naturalqa,who is playing susan banks on dool august 2018,2,Susan Banks
9b83f1c0-bd4f-4517-8691-66738f3966e0,naturalqa,when was sometimes it snows in april releases,1,Sometimes It Snows in April
878fc9eb-a7a8-4d47-a13d-b203042a743d,naturalqa,who played scott grainger on young and restless,1,Scotty Grainger
6a19b2ae-2ce1-4b71-a997-8293a9f1cea1,naturalqa,who sang don't fall in love with a dreamer,1,Don't Fall in Love with a Dreamer
e0796bec-3304-4886-bc98-d348e210d121,naturalqa,where is st.augustine located on the map of florida,1,"St. Augustine, Florida"
c50a049a-e978-4fbd-af3b-6ffc912e6306,naturalqa,test used to identify the presence of fibrinolysis,1,Fibrinolysis
fbd73d72-340e-402d-a63a-2d730c97ccc3,naturalqa,who announced a vague offer of dominion status for india in 1929,1,Gandhi–Irwin Pact
eef9df36-2d80-4f18-ac25-cd2303d07ee4,naturalqa,where are most of the divergent boundaries found,1,Divergent boundary
ad81b044-5d1e-42e8-9ea7-d62626dd4f66,naturalqa,who said the pen is mighter than the sword,1,The pen is mightier than the sword
d2708924-73f8-42b9-a793-1b38ac81632a,naturalqa,when was the preamble of the indian constitution amended,1,Preamble to the Constitution of India
4ced57ad-4b47-4f63-a94e-cea856de0def,naturalqa,who is the father of amba ambika ambalika,1,Amba (Mahabharata)
a5764eb4-051b-44a8-8b0e-54bc18293b47,naturalqa,when was the rose that grew from concrete written,1,The Rose That Grew from Concrete (poetry collection)
af883138-b98f-4a4d-ae1e-4bd83ae2b0c1,naturalqa,in which year 6 major commercial banks were nationalised in india,1,Banking in India
ac9c705d-c24b-4717-86e5-98ede6a11ed1,naturalqa,who has won the indy 500 the most,2,List of Indianapolis 500 winners
ac1213b5-4d99-4b81-8f80-eb856385da60,naturalqa,actor who plays david platt in coronation street,1,Jack P. Shepherd
e5032c42-fb3d-4ab0-94b7-88e86045ea7d,naturalqa,who wrote the song don't you ever get tired of hurting me,1,Don't You Ever Get Tired (Of Hurting Me)
61354447-5e1d-4bd0-a4bd-0c305ca659ab,naturalqa,who plays jj in days of our lives,1,Casey Moss
a3fa120b-4488-40d0-9a64-fecc08fd8809,naturalqa,what is provided in article 368 of the constitution,1,Amendment of the Constitution of India
836ed3c8-e0e1-4d6a-a895-3569a6e74af1,naturalqa,where was the adventures of the wilderness family filmed,1,The Adventures of the Wilderness Family
d3b45b92-b82d-4cc8-a79a-895490b283a8,naturalqa,who founded the national alliance to end homelessness,1,National Alliance to End Homelessness
7009d6fb-765c-4fb4-9216-96c359be11ba,naturalqa,where did australia come in the winter olympics 2018,1,Australia at the 2018 Winter Olympics
5b1060aa-0be7-42a1-b2bc-11d57077cf84,naturalqa,who made it to the top of everest,1,Edmund Hillary
4c492bfc-c195-4b23-b9ce-acaa465ed0e3,naturalqa,when does episode 7 of the tick air,2,The Tick (2016 TV series)
0f0044f1-a690-4e21-8f0d-361e1ca529bc,naturalqa,who played the dead guy in weekend at bernie's,1,Weekend at Bernie's
6ca595e6-5a15-45e0-8cc6-82b6f371d8a9,naturalqa,who sings lookin for love in all the wrong places,2,Lookin' for Love
54d37077-93d1-4ac3-851f-8fb871dee5c6,naturalqa,who won the women's elimination chamber 2017,1,Elimination Chamber (2017)
924366a0-0f16-4ac0-915c-b68886b4f307,naturalqa,who played brenda in tupac's video brenda's got a baby,1,Brenda's Got a Baby
e85b95b8-f669-4991-be46-b801db1ca34b,naturalqa,when did the philadelphia flyers win the stanley cup,1,Philadelphia Flyers
004c15be-5a80-4261-a93e-5e92d5e96ac1,naturalqa,when did mac miller release best day ever,1,Best Day Ever (mixtape)
571c94a6-54f9-43cd-85c0-59cf9bd81c89,naturalqa,who developed the fundamental principles of document examination,1,Questioned document examination
dc6f257a-586a-447f-a94e-a264f9e68bad,naturalqa,where did the founder of hotmail work before he founded the webmail service,1,Sabeer Bhatia
a822a713-346e-4244-bd4e-12549b8353cb,naturalqa,who sang i can make you feel good,1,I Can Make You Feel Good
ac85f19e-0f21-4941-b36b-9188945fcaa5,naturalqa,when did the star wars ride open at disneyland,1,Star Tours
de5ce042-5937-4cd0-82fa-81a9d4d7cce8,naturalqa,where are the iron ore deposits of pakistan located,1,Mining in Pakistan
84951cdd-140d-46ef-91b5-60bb4fc0e76e,naturalqa,who were known as turanis at mughal court,1,Persians in the Mughal Empire
4ee26a9b-80f3-44d6-b735-c690c061cc5a,naturalqa,who sang best things in life are free,4,The Best Things in Life Are Free
35d1a885-4321-49dd-8210-e8d49c62709c,naturalqa,what is the name of the first french movie,1,Cinema of France
664a3e04-cd39-41be-8f20-dea30fbe7593,naturalqa,where are baby back ribs located on a pig,1,Pork ribs
35454d10-6976-4d46-b127-7ff0f79d1322,naturalqa,what year did my pet monster come out,1,My Pet Monster
885c08ad-2662-40c3-8de4-b47595493dff,naturalqa,walking dead who let the walkers in the prison,1,Killer Within
7ef2ac1b-0170-4481-88aa-c66cf61cc9d4,naturalqa,who played michael jordan as a kid in space jam,1,Space Jam
749f3c64-f71b-41cd-8682-d61dcba302ac,naturalqa,where does the train go from st ives,3,St Ives Bay Line
31886229-08bf-4fce-b40c-cf7220d8ed1a,naturalqa,who plays the yoga instructor on orange is the new black,2,Constance Shulman
3886d838-cf48-40ff-b0a2-dffb2ad108c1,naturalqa,who played uncle woody on sanford and son,1,Raymond Allen (television actor)
80c86713-8e83-41e3-a346-8661ee538799,naturalqa,where are eccrine glands found in the body,1,Eccrine sweat gland
b54b35c0-4ae9-4c31-bac0-6be66bb82226,naturalqa,what does thom yorke say at the end of daydreaming,1,Daydreaming (Radiohead song)
6897830f-d9ad-4494-9081-fd5406200c0c,naturalqa,who sang the song it's such a pretty world today,2,It's Such a Pretty World Today
e7f063fb-3942-4461-bd91-6daadb5b19b3,naturalqa,hot springs hotel in japan that's run since 705 a.d,2,Nishiyama Onsen Keiunkan
0166cf7e-2a3b-495d-845f-6427f2f4d8cd,naturalqa,the earliest surviving building in india containing a true dome is,1,Tomb of Balban
a4becd7d-32df-49b2-b6c8-f907637b7f48,naturalqa,who sings with neil young on four strong winds,1,Four Strong Winds
a8b5f0a0-ff72-4e12-9ab5-c8dbfccc1320,naturalqa,when was the three point seat belt invented,1,Seat belt
958d76cc-85d9-4267-a640-e67eda2a3783,naturalqa,who plays wade kinsella on hart of dixie,1,Wilson Bethel
39fdb905-60f0-46fc-ac6d-91c05e43b1b7,naturalqa,who killed marquis in tale of two cities,1,Marquis St. Evrémonde
0ae7e5c0-b587-42f9-b70d-5865ea2c6f45,naturalqa,when was the story of an hour published,1,The Story of an Hour
c3aa2345-58e0-46cb-8939-f8dda670fa2d,naturalqa,who played shawn hunter on boy meets world,1,Rider Strong
31d8eda0-aa35-46e8-9d9b-ed6ddb733132,naturalqa,who hosted the table tennis 2017 itf women's world cup,1,2017 ITTF Women's World Cup
3b30cdfc-a81e-4dd3-aeee-f47e76b54e6f,naturalqa,who is the girl in the we don't talk anymore video,1,We Don't Talk Anymore (Charlie Puth song)
8be5e962-2f5a-4633-8acf-fa146c0e883c,naturalqa,who are the real characters of paid in full,1,Paid in Full (2002 film)
d7cb34a6-20ad-4821-8b8a-742096cd2c2f,naturalqa,when did the old pound notes go out of circulation,2,Bank of England £1 note
04bd2837-d429-41a9-a1a3-f5479d8affb9,naturalqa,who did muhammad ali fight in croke park,1,When Ali Came to Ireland
e1f668ac-638d-4cf0-8b10-722a9cfc6161,naturalqa,who was the first female general officer in the air force,1,Janet C. Wolfenbarger
5040697a-39b6-454f-9439-1b1b4f27de4b,naturalqa,who sings sometimes you're the windshield sometimes you're the bug,1,The Bug
8159d5f1-b8ff-4371-aace-89a802e599f2,naturalqa,when did tony and carmela get back together,1,Carmela Soprano
aa9970df-2a64-452a-9175-50c298824cfc,naturalqa,who wrote the song in school of rock,1,School of Rock
98615f67-5f51-49b7-88e6-a003ed683c54,naturalqa,what is the purpose of the civil service commission,1,Civil service commission
7ea6c691-028d-4229-9865-9ae27a106baf,naturalqa,who has tracking numbers that start with 1z,1,Tracking number
a3b43cd6-1092-4737-9883-12c052fbbb70,naturalqa,when did sri jayawardenepura kotte become the capital,1,Sri Jayawardenepura Kotte
7419ec12-8834-424e-ad09-0c5a61219572,naturalqa,where is the mekong river delta located in vietnam,1,Mekong Delta
ec566230-0587-4c25-b6aa-bf9b350f7d75,naturalqa,who sings the song julie julie julie do you love me,1,"Julie, Do Ya Love Me"
7883b3aa-ab35-403e-bafb-5052b3d17bb2,naturalqa,who plays sandy in life of the party,1,Life of the Party (2018 film)
a0faed1f-5332-4173-b441-3e0e75fca15f,naturalqa,who sang love take me down to the streets,1,Role Models
c3fc6a03-31f5-47ae-bb0f-d90516d6604a,naturalqa,who plays sonny's father on general hospital,1,Ron Hale
eb51b406-f8bb-4733-8a52-6505835715aa,naturalqa,imperial russian edict or decree that had the force of law,5,Ukase
2f13d3ff-3285-4fe9-98f6-707449221d7c,naturalqa,who is the german national soccer team coach,1,Joachim Löw
41612a2b-d2e6-451e-8d8c-be0caa57f86e,naturalqa,who wrote the song i love you truly,1,I Love You Truly
7ae4feaa-27ec-4014-b5e7-b84e65a633a4,naturalqa,where is coral bleaching most likely to occur,1,Coral bleaching
fe0f26e3-1e71-4042-8b52-04c7812fad16,naturalqa,who did jesse palmer propose to on the bachelor,1,Jesse Palmer
a21e8e88-b99d-4114-a423-ece58488c3de,naturalqa,where is the 9th ward in new orleans,1,9th Ward of New Orleans
44d2b2c1-4fea-4f27-92e2-be20b1120b62,naturalqa,where does cat in the rain take place,1,Cat in the Rain
8362e67f-dc97-4d46-8783-46b20155e5f5,naturalqa,when did the republic of ireland leave the commonwealth,1,Ireland Act 1949
e8b8b9b8-82ff-4b06-8f15-8c7190ec293c,naturalqa,when will batman and harley quinn be released,2,Batman and Harley Quinn
000c77ba-2399-41ae-b0c6-c31dc9b6fa59,naturalqa,who played violet in willy wonka and the chocolate factory 2005,1,Charlie and the Chocolate Factory (film)
54c6db04-261d-410b-b60a-60bb26f295ab,naturalqa,who has scored the most goals in international soccer,1,List of men's footballers with 50 or more international goals
10a7a696-7b17-47c8-9f80-848c47f80124,naturalqa,who is the original singer of feeling good,2,Feeling Good
01bbcb80-eac2-45e9-90e1-00d67dabb6bb,naturalqa,when did bert and ernie first appear on sesame street,1,Bert and Ernie
43434c45-acec-4f08-8d32-907491566202,naturalqa,where was love on a branch line filmed,1,Love on a Branch Line (TV series)
076e50d0-1ad6-4d07-87f8-d626f7506fb3,naturalqa,who sang the original shake your tail feather,1,Shake a Tail Feather
839f20a7-cbc2-46ff-8482-1a7e1bc1a0a1,naturalqa,the superior vena cava returns blood to the heart from the,1,Superior vena cava
72dfd50c-d1ab-4814-99d8-4e0672023da9,naturalqa,how do we measure the distance to other galaxies,1,Cosmic distance ladder
961997e6-97b0-411e-adf4-909aaa768ae2,naturalqa,india has the largest deposit of which mineral,1,Natural resources of India
494d0e88-05ae-4937-8437-56d8f2dc5cd1,naturalqa,normal range for nuchal fold at 12 weeks,1,Nuchal scan
37549006-619e-41b6-a05b-4a6b2b4c7b02,naturalqa,who sang he going to step on you again,1,He's Gonna Step on You Again
5a7d6a2c-140a-4426-8564-79bbde78efc0,naturalqa,who has won the 2018 men's singles tata open maharashtra tennis tournament,2,2018 Tata Open Maharashtra
991a80c7-d7b6-4158-b8cc-17a1521ad8be,naturalqa,who coined the term swaraj is my birthright,1,Joseph Baptista
eecc5299-b9c9-41ce-a8ed-184b583d7bb9,naturalqa,where is the skywalk located in the grand canyon,1,Grand Canyon Skywalk
bca804e3-e3f0-480f-85ef-4e97beef9889,naturalqa,where does the last name stevenson come from,1,Stevenson
a6fa9a4f-4d86-419b-b007-af674e7cb865,naturalqa,who had the longest tenure as chief justice of india,1,Y. V. Chandrachud
ca2bdaf6-cf4b-4085-9c6a-109537627fbd,naturalqa,who played frankie on days of our lives,1,Frankie Brady
42165f81-acf6-413d-b0ef-7aa443c72338,naturalqa,when was a sharp intake of breath made,1,A Sharp Intake of Breath
25c49743-d04d-4826-b5df-7ead00e76590,naturalqa,who was the golfer who died in a plane crash,1,Payne Stewart
a20ae2d1-7d04-4724-9a70-da628e9ac067,naturalqa,who sings the theme song to dog bounty hunter,1,Dog the Bounty Hunter
08c4af2d-213f-43ca-8d99-cf00bf73abf3,naturalqa,when did scotland yard become new scotland yard,2,Scotland Yard
ca2ffce1-34b5-4c95-9398-c18b68da3d17,naturalqa,where is the rod laver cup being played,1,Laver Cup
e96d8005-03ab-441b-b4dc-353dc392295a,naturalqa,don't be afraid of the dark creatures origin,1,Don't Be Afraid of the Dark (2010 film)
99abd9d3-4c09-4137-8ee6-db61615739ae,naturalqa,what part of rome is the trevi fountain in,1,Trevi Fountain
fcdc651d-2f53-434f-954a-63b1468b52fa,naturalqa,where did the name kentucky fried chicken come from,1,KFC
59c5d52a-6384-4ef1-bf6e-9885c7e8742c,naturalqa,where did the phrase no pain no gain come from,1,"No pain, no gain"
7e4b14a0-3b9c-46bd-93ff-61cf5e2159d5,naturalqa,who plays tom on the secret life of american teenager,1,Luke Zimmerman
d7aa1952-cd55-4ab5-9668-2a660d391bc5,naturalqa,what is the highest unemployment rate ever in the united states,1,Unemployment in the United States
c4236eb9-0dde-4888-b744-0f7c1761ded8,naturalqa,when did pirates of the caribbean open at disney world,1,Pirates of the Caribbean (attraction)
d92da8e1-e114-4894-8740-cd4973f53913,naturalqa,who helped spread the ideas of the reformation,1,Propaganda during the Reformation
a5a5de7b-327a-47a5-bf7d-9ed7e7ee813c,naturalqa,who quarterbacked the minnesota vikings the year they won 15 games,3,1998 Minnesota Vikings season
2a409eb3-7029-4229-ab97-5fd77b1b21e7,naturalqa,who wrote in the presence of the lord,1,Blind Faith (Blind Faith album)
b03d9ca3-7cd2-4548-9848-930dd00e10b8,naturalqa,when does season 5 of bring it come back on,1,Bring It! (TV series)
e54c408a-9e5e-4d6f-b855-21660539e462,naturalqa,who authored the contract with america plan for government,1,Contract with America
b3fbcb91-cb68-4468-b3d2-a0129b93acd9,naturalqa,who plays the dark fairy on once upon a time,2,Jaime Murray
543d3a03-dc7f-4880-952c-cfd0370b1b2a,naturalqa,which is the oldest sofitel in north america,1,Sofitel
8c2451fb-754e-4f2b-b94c-36e50336a0fe,naturalqa,who plays wyatt spencer on bold and the beautiful,1,Darin Brooks
0094a9d1-99e6-442c-bd8f-25d4f13c587f,naturalqa,when did series 2 ve commodore come out,1,Holden Commodore (VE)
bb5ec754-5844-4fac-bff7-0e8666d5c451,naturalqa,who owns the windsor court hotel in new orleans,1,Windsor Court Hotel
7ad4c9ac-0a4a-43e4-8445-b22fcd211b5d,naturalqa,what links does blues music have to the pop music we listen to today,1,Pop music
1ac04de3-5bbc-48bf-8c06-472351d0abad,naturalqa,what is the most common extended ascii set,1,Extended ASCII
102fab12-b007-46c7-aba2-88d4f03ba78c,naturalqa,who has written the poem udayavagali cheluva kannada nadu,1,Huilgol Narayana Rao
e729161e-2b3d-4868-811f-4ca710ec0dbe,naturalqa,where was the movie the great raid filmed,1,The Great Raid
42460020-6b8e-4fb4-9995-6ce6e87100fb,naturalqa,who played glenda in last of the summer wine,1,Sarah Thomas (actress)
bcd34d7f-2088-460b-877d-aeac72b4599d,naturalqa,when did the beatles play at shea stadium,1,The Beatles at Shea Stadium
8e567513-b2ea-49f4-9ca6-2998c3e5df41,naturalqa,when do new episodes of berserk come out,1,Berserk (2016 TV series)
03757aa3-d324-4798-8a49-b9aec9977b0f,naturalqa,when did west brom fc change its name,1,West Bromwich Albion F.C.
5394c483-4042-4a01-b97e-bf6d9a8117ff,naturalqa,where does brian's dad live in the book hatchet,1,Hatchet (novel)
74def7ee-cbef-42ca-8964-2afc794e7594,naturalqa,which military action led to us boycott the 1980 olympics,2,1980 Summer Olympics boycott
d10c134c-db33-499e-b9b7-c6b76b23d838,naturalqa,when did the first kitchenaid mixer come out,1,KitchenAid
9194162e-8876-4ccc-a106-b6c02c9b4605,naturalqa,who sings the song what was i thinking,3,What Was I Thinkin'
8629583d-8c3c-49d1-895b-433053dcc280,naturalqa,who founded anushilan samiti at dhaka (decca),1,Dhaka Anushilan Samiti
f6b0158d-9c53-488a-b57f-c4d8291e1552,naturalqa,who sings the end of bullet by hollywood undead,1,Bullet (Hollywood Undead song)
f6c0a3b6-0e07-4e64-9c1d-493e8078c194,naturalqa,who plays blanca in orange is the new black,2,Laura Gómez (actress)
823e23e0-819b-4155-b2ca-465695dd8975,naturalqa,where did they film the witches of eastwick,1,The Witches of Eastwick (film)
331b1909-ec99-47a8-a9f5-17fbf5f82e17,naturalqa,where did the first sweet potato come from,1,Sweet potato
09245c5c-197f-40bb-997c-e5fbe6475f96,naturalqa,who shot caesar in dawn of the planet of the apes,2,Dawn of the Planet of the Apes
3082f4e3-5b8e-4caa-b51b-07fdfcc0e923,naturalqa,who sings the song i love you i hate you,3,"I Hate U, I Love U"
c5aa7ffb-640b-4a57-b32f-fd00761acff0,naturalqa,the fusion of the male pronucleus and the female pronucleus results in development of,1,Pronucleus
769cfeba-f2da-441d-8dd4-ee9f1fe32392,naturalqa,who sings i'll be there for you 2018,1,I'll Be There (Jess Glynne song)
ce962dda-44e0-4267-8aa1-68629b53c508,naturalqa,what is iron man's comic figure real name,1,Iron Man
2bb47a91-0fad-4004-9d75-f3ca7357ceb3,naturalqa,what is the main industry in buffalo ny,1,"Economy of Buffalo, New York"
0c6ace49-bf56-43f7-b89a-9712b6808c3e,naturalqa,when was the first battle of panipath fought,1,First Battle of Panipat
852482a9-5482-4ae3-b348-5b77125d8e6e,naturalqa,where did kings of leon name come from,1,Kings of Leon
d24d5f05-ff9b-4665-8d7e-bb0208cc372a,naturalqa,when is the europa league round of 16 draw,1,2017–18 UEFA Europa League knockout phase
d3e5b444-5f71-4339-ac19-7c4ec4ab6eb8,naturalqa,who lived in the house of the faun,1,House of the Faun
8e4a7098-2724-4219-85e7-f7791ed0a038,naturalqa,what is st jordan the patron saint of,1,Jordan of Saxony
0c9ae80b-1b6b-40dc-90cc-061c22434948,naturalqa,who is talking at the end of blame game,3,Blame Game
df23792f-f01b-44e9-970c-5242a790c0da,naturalqa,what percentage of the country lives in california,1,Demographics of California
73d892b0-f4ac-4f00-8511-040624f66191,naturalqa,where did the bunny come from in easter,1,Easter Bunny
dabf4dac-b65f-4c1c-9904-81fdda4e1e9c,naturalqa,what episode of er does sam get kidnapped,1,Samantha Taggart
0ea07d65-b83a-4273-90e7-31859433636d,naturalqa,what was the purpose of the 1864 geneva convention,1,First Geneva Convention
2c0df335-9632-4abc-81f8-5bed09f8df2b,naturalqa,when was annapolis the capital of the united states,1,"Annapolis, Maryland"
03e79b2b-5133-45a4-aeec-0831d99df702,naturalqa,what is the most popular beer brand in germany,1,Beer in Germany
1d6cfcf8-b2db-47e4-9e90-0768d9d9bb31,naturalqa,when did the first goosebumps book come out,2,List of Goosebumps books
0981a1d4-df10-4e08-b3e2-15c5ad8db229,naturalqa,what is the name of frosty the snowman's wife,1,Frosty's Winter Wonderland
d184fcfb-191b-4e16-a09d-54b5eddf8fd4,naturalqa,when was it required to have a driver's license,1,Driver's license
f9a42e8c-adae-493c-b380-c9d7e18affb3,naturalqa,when did chelsea flower show move to chelsea hospital,1,Chelsea Flower Show
0b498359-a818-435f-823c-21e266d77e89,naturalqa,when did nsync bye bye bye come out,2,Bye Bye Bye
deb724ca-b3b8-4809-809d-fd4c0c296ab6,naturalqa,if the president disapproves of a measure and sends it back to the congress for reconsideration,1,Presentment Clause
efe0d324-145a-4d41-ae33-c543fd692b05,naturalqa,who lines up next to the center in football,1,American football positions
63e36b67-dee9-4433-bfee-b03ef90cb0d3,naturalqa,when did the nba 3 second rule start,1,Three seconds rule
7b21a3dc-4e7d-4cb6-a256-9a6b66631bee,naturalqa,what year did the movie deuces come out,1,Deuces (film)
c9fd920d-ae1c-47fe-b55b-bc76103331ee,naturalqa,where is the best farming soil in the us and where did all the dirt come from,1,Black Dirt Region
52f294bf-c0e9-41ed-9a1e-1d37844acb4a,naturalqa,who plays claire underwood's mom on house of cards,1,Claire Underwood
b5dbcc1c-b7f2-4d5d-a00d-bac888656d9a,naturalqa,who sang theres a rat in my kitchen,2,Rat in Mi Kitchen
71671c8c-3639-417a-ba1c-22d885121ab6,naturalqa,who sang nice one cyril nice one son,1,Nice One Cyril
0ce5e74f-8564-4d6c-ab2a-1d46d9da5f88,naturalqa,how many species of plants are found in india,1,Flora of India
77503ab5-4f1b-42aa-b622-15b38b499736,naturalqa,at what level is the clavicle with reference to the ribs,1,Clavicle
510aab59-34ba-4574-83c6-4bdd940a5dba,naturalqa,who does frank kill in the wasp factory,1,The Wasp Factory
726c1baf-b346-4a87-95a6-09febd7b6c28,naturalqa,where was the newhart show filmed in vermont,2,Waybury Inn
09b28d92-eb70-4f90-afce-b40eba1dd85a,naturalqa,who is making everyone sick in minor details,1,Minor Details
15504e18-41c1-4867-91de-f8c7bf6c2c90,naturalqa,when does the full paladins game come out,2,Paladins (video game)
4fbbd07d-864d-48c6-a24d-5fefe2ed4a69,naturalqa,where is the guy who plays calvin on 227,1,227 (TV series)
9278b64f-9034-4320-96a6-13cfb64f1e3c,naturalqa,what was the purpose of the national resources planning board,1,National Security Resources Board
a90322c2-14ff-4dc1-a585-804ca8c8ef15,naturalqa,when was free movement in the eu introduced,1,Freedom of movement for workers in the European Union
bb3c3acb-24e9-4828-b5ba-e467c3624edd,naturalqa,when was the first tower block built in england,1,Tower blocks in Great Britain
febc2697-acd9-44d2-a5ea-18152f5d4eed,naturalqa,who is known as the father of india cricketer,1,M. Suryanarayan
900785af-a56e-4639-be9a-4131c0b352c0,naturalqa,who were the pro football players in little giants,1,Little Giants
6948930e-9d28-49a7-95ab-e17c077e6416,naturalqa,where was the film that'll be the day filmed,1,That'll Be the Day (film)
b842cc0d-7969-438f-bfef-1cd6020cde52,naturalqa,what is the name of arasamaram in english,1,Ficus religiosa
344a25c3-7827-4084-97de-28abd138170f,naturalqa,where did jaren jackson senior play college basketball,1,Jaren Jackson
1a3a18da-97e1-4b8e-ae66-fb64368c17b4,naturalqa,where is national open university located in abuja,1,National Open University of Nigeria
6cb30be3-4b2b-49a5-a13c-ff97ef6602a6,naturalqa,who played bass on barney miller theme song,1,Barney Miller
13c2a82d-e51e-46b5-9502-d912c64a6890,naturalqa,when does between shades of gray take place,1,Between Shades of Gray
08937bf2-a4af-4e05-a226-13d0307bf842,naturalqa,where was the first police laboratory established in the us,1,Crime lab
8ebbe742-9d96-40d9-9469-38b71f6648a4,naturalqa,where is palm beach florida located on the map,1,"Palm Beach, Florida"
e46d8a09-1994-4370-bf90-85b996e03e33,naturalqa,what college newspaper refers to itself as the oldest college newspaper in michigan,1,The Collegian (Hillsdale College)
7b93c403-c192-461b-8d54-19df5be569c2,naturalqa,when was the first looping roller coaster and what was wrong with it,1,Roller coaster inversion
98288e5a-54a1-4e7c-99f1-03811e344413,naturalqa,how far do honey bees travel from their hive,1,Forage (honey bee)
1ac67faf-731c-416b-8744-d9ea1b64d179,naturalqa,why did zeus turned io into a cow,1,Io (mythology)
32f815dc-929c-49cb-b5d6-dfb7b6ea21aa,naturalqa,who plays tom riddle in harry potter chamber of secrets,1,Christian Coulson
a1b108ab-da92-466a-ab0f-047879eadc53,naturalqa,who plays penny's boyfriend on big bang theory,1,Brian Patrick Wade
f965250b-57ac-4cb2-b080-038478aa672a,naturalqa,when did opp by naughty by nature come out,1,O.P.P. (song)
dd7bd1f2-8138-4c83-9a0b-f28a66243f5a,naturalqa,what is the origin of es cells in development,1,Embryonic stem cell
2ff991c3-54a7-47c1-a8e7-0abb7cf443f5,naturalqa,who is the lead singer of all american rejects married to,1,Tyson Ritter
a5718390-977d-4add-827b-c7b0ed73503a,naturalqa,when does the eagle fly at auburn games,1,War Eagle
f971fb49-a2c0-4c65-8263-70f35ebd0085,naturalqa,who is mulder's father on the x files,1,Fox Mulder
4f124836-81fd-492f-8598-907ed14e3ae7,naturalqa,who played willie lopez in the movie ghost,1,Rick Aviles
0cd7d029-4b92-4553-9409-d684b3747940,naturalqa,where was the white man's burden published,1,The White Man's Burden
612125bf-e2f3-47b9-b3fc-4cb794ca3860,naturalqa,who played barry in close encounters of the third kind,1,Cary Guffey
1fb48561-c84d-44c5-b127-60834b512330,naturalqa,where is the new not going out filmed,1,Not Going Out
e65d93e3-96c3-4baf-ae61-c714a5894fef,naturalqa,where was keep it in the closet filmed,1,In the Closet
97205201-9a22-41ff-932a-fb440d679679,naturalqa,who is the owner of phoenix mall pune,1,Phoenix Marketcity (Pune)
00e02ea6-9cca-4c59-9425-b2454cb95776,naturalqa,when do we celebrate the modern olympic games,1,Olympic Games
283a1591-e8e0-490d-b9e5-c48aaf3e9074,naturalqa,how many songs did lennon and mccartney write,1,Lennon–McCartney
d3df1d59-40e3-4250-ad0a-30df30167943,naturalqa,who did the original version of handbags and gladrags,1,Handbags and Gladrags
6a4815cc-38b6-4c88-9d05-6ab7ef2de7be,naturalqa,what is the significance of april 27 1994 in south africa,1,Freedom Day (South Africa)
547b9b1b-3b52-4c7b-8c6d-fa26f7b39f0a,naturalqa,who had the rights to the krays book,1,Our Story (book)
7baaf2b7-01ef-44c3-ac35-cfda0cb80511,naturalqa,when does carlos find out about the affair,1,John Rowland (Desperate Housewives)
ce4e23f8-e118-4102-b28d-686e3c18b2bf,naturalqa,what is the population of eagle river wi,1,"Eagle River, Wisconsin"
41a67d1f-1a9d-4caa-91d8-a8001154fbfc,naturalqa,when will olaf's frozen adventure be on dvd,1,Olaf's Frozen Adventure
acea06bb-f860-4566-8e87-f659ed688db8,naturalqa,where does the xbox 360 controller plug in,1,Xbox 360 controller
828e64a2-27bd-4b81-9f53-43af8aaf5c39,naturalqa,who is the girl in wake me up when september ends video,1,Wake Me Up When September Ends
f28732b1-c6f5-4ad6-93ae-7078dda488c7,naturalqa,who wrote the famous song say it loud i'm black and im proud,1,Say It Loud – I'm Black and I'm Proud
17832d0c-2fd4-4372-a8ce-f88ae101636d,naturalqa,who sings there's no smoke without a fire,1,No Smoke Without a Fire
44367b50-2ff1-4149-a564-4bc9dfb64161,naturalqa,agitator wash technique is used in which type of washing machine,1,Agitator (device)
695fad0a-3c7c-4e41-927c-76e1d98a9878,naturalqa,who has the power to issue a subpoena,1,Contempt of Congress
7d096820-562b-48b4-9391-0cf074901327,naturalqa,who sings i like it like that yeah baby,1,I Like It Like That (Pete Rodriguez song)
3bbeb3a2-a3d9-4834-ad21-02348d70860f,naturalqa,who has the most mvps in mlb history,1,Major League Baseball Most Valuable Player Award
ec1405ab-5516-4306-be4f-b26a9202984b,naturalqa,who published the book the presidential succession of 1910,1,Francisco I. Madero
4e187ded-2a88-4db7-9ba7-5ecce998c75d,naturalqa,who is she's got a way about,1,She's Got a Way
f8561046-d678-43b0-b692-c737efa303b3,naturalqa,who played katie douglas on my three sons,1,Tina Cole
139023a6-336e-4d78-bdea-239aa2c2c3c8,naturalqa,what is target disk mode on a mac,1,Target Disk Mode
4a93d119-2ae8-4b75-a860-7d145437a28d,naturalqa,the american pilot who flew nonstop across the atlantic in 33 hours in 1927 was,1,Charles Lindbergh
6fedf773-ae0f-4267-9bbd-047d786c010f,naturalqa,when did the battle of waterloo start and end,1,Battle of Waterloo
143622fe-f333-40a8-a181-26f6637868fb,naturalqa,first person to sail around the world by the clipper route,1,Clipper route
